gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,reg
ENSG00000143355.14,50.4960164118297,-5.458572439733058,0.7670500226135923,-7.116318726038104,1.1084779825831373e-12,1.508904912725573e-10,down
ENSG00000116852.13,99.00839707498797,-2.3359750022583023,0.710906208309586,-3.2859116645117696,0.0010165288323102113,0.009449574534339497,down
ENSG00000163395.15,476.77042365384347,3.5096169398362775,0.8334624020033466,4.210888135326091,2.5436868748348655e-5,4.5027360405342984e-4,up
ENSG00000159166.12,37.184373539561484,-2.6074924340969896,0.9645911960010115,-2.7032098622785434,0.006867337250096886,0.04223833348921237,down
ENSG00000163435.14,51.4668111455172,-3.8338075366726794,0.8324610337619603,-4.605389779443953,4.116939991621533e-6,9.600725929996563e-5,down
ENSG00000214796.7,142.01936358173742,-3.260745037962596,0.48519568918797457,-6.720474049181665,1.8113429268959862e-11,1.9046216644487138e-9,down
ENSG00000122176.10,52.598416130140954,-2.9623897514832205,0.9669918360157291,-3.063510612136165,0.00218756446069766,0.017342497485260004,down
ENSG00000143845.13,151.8679667375198,-1.9203781765317154,0.7265589207577487,-2.6431141668853213,0.008214733120850432,0.048099604402178586,down
ENSG00000219133.2,10.724068546006642,-4.136808244682466,1.2399361615144138,-3.3363074431428115,8.489921889544364e-4,0.008213940957597742,down
ENSG00000184144.8,23.847481099441683,-2.9564889623019304,1.0486345789620293,-2.8193700852668373,0.004811800469012994,0.0321641477867789,down
ENSG00000163545.7,84.30484995323292,2.1187674729833454,0.731087109568859,2.8981053628928533,0.003754244444240276,0.026518315543386666,up
ENSG00000158715.5,182.46533296448902,2.4374929037771,0.5578934922600626,4.3691008007687255,1.2475917400453518e-5,2.436897770322178e-4,up
ENSG00000196550.9,49.56985006360832,2.0683441880992075,0.6462466978880279,3.200548946491607,0.0013716606998744948,0.012037162363716207,up
ENSG00000263528.6,220.944242012257,4.370979390337208,0.6936632320867416,6.301298941833814,2.951614825838239e-10,2.2732612430578718e-8,up
ENSG00000182795.12,16.644534713839924,-2.8408409625899993,1.035358121065131,-2.7438244842929,0.006072799748135385,0.038487078370084395,down
