gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,reg
ENSG00000198798.5,34.00452461104569,6.168887374185895,1.1974541996135064,5.151668745390832,2.5817876939611515e-7,8.668487936129603e-6,up
ENSG00000165169.9,329.3830052768588,-1.9022879265111319,0.5544346464015619,-3.4310408609157452,6.01270024938708e-4,0.006163632012798431,down
ENSG00000101955.13,702.0333371081683,-3.624061480465826,0.7322416089905013,-4.949270071475599,7.449232148599526e-7,2.165703916049796e-5,down
ENSG00000223486.1,59.24697797124789,4.225192754819926,1.2899888661044159,3.275371490282247,0.0010552311160673103,0.00971675846782484,up
ENSG00000069535.13,54.50514717215124,1.5001422354317824,0.5649629268008225,2.655293231232953,0.007923949493444061,0.04686579761026531,up
ENSG00000229563.5,52.87653125889146,-3.8740233026590065,1.2922228912655054,-2.99795285228625,0.0027179971806107514,0.020616859823552828,down
ENSG00000270069.1,113.16569027350604,-2.449967667169958,0.7222599770525348,-3.392085599382112,6.936276692772009e-4,0.006942165219292256,down
ENSG00000008056.11,79.98971769246867,3.174817384310879,0.47812150034986955,6.640189537570845,3.1328003923942024e-11,3.161607752324264e-9,up
ENSG00000102265.10,826.9609506170277,-1.5365390479916983,0.4210975958371205,-3.648890573543022,2.6337525167579597e-4,0.003178604411977304,down
ENSG00000126752.7,46.07181130160997,-5.962845904525527,1.7933116848768291,-3.3250471486974535,8.840358378961605e-4,0.008487517393907369,down
ENSG00000017483.13,405.99064022769676,3.533163850794022,0.9748641360815722,3.6242628280443614,2.897868029195843e-4,0.0034382812562620945,up
ENSG00000102007.9,707.5957556118573,-1.8767473778889139,0.463234860104904,-4.051394960784917,5.091318147166953e-5,7.996739415407129e-4,down
ENSG00000102003.9,197.18377910710487,2.9658015726760425,0.5088591363713009,5.828335114164044,5.598307263423003e-9,3.0416666276227604e-7,up
ENSG00000068985.4,63.10928806301589,-7.954480033767946,2.322702174401821,-3.4246663741194068,6.155548173112044e-4,0.006273443175847214,down
ENSG00000147082.16,98.55454376617556,-5.142795487223148,1.556532920341588,-3.3040068860827807,9.53134910452731e-4,0.008955082411744225,down
ENSG00000189369.8,139.61970889122293,-3.2452386750320033,0.5859405944404393,-5.538511422188006,3.0505335498012656e-8,1.3913602372600059e-6,down
ENSG00000124313.11,194.05674904444368,-2.3710949489466,0.6001204869792295,-3.95103150182684,7.781507988789717e-5,0.001138921535309652,down
ENSG00000234068.5,98.48767888357332,-23.42638002483217,4.206300458192983,-5.569354889806443,2.5568422922926878e-8,1.197284017404256e-6,down
ENSG00000187601.4,105.19201112687945,-1.8641888440662822,0.6401890638265395,-2.9119348476896003,0.0035919754861879895,0.025629861656831003,down
ENSG00000189299.6,18.65152514708188,-7.698548750069814,1.8212455131435312,-4.22707904810805,2.3674451525173246e-5,4.2334355273120387e-4,down
ENSG00000147065.15,2095.092411565889,-2.573904971984353,0.5858289482172098,-4.393611786882914,1.1148282194788425e-5,2.2220639652722446e-4,down
ENSG00000130054.4,22.252348951922475,3.0045982460404272,1.0911118487621296,2.7537032518244167,0.005892516909711694,0.03755811140999541,up
ENSG00000125931.9,54.604707690523696,2.573012409266709,0.48866355196968086,5.265406840546093,1.3987923813732503e-7,5.033359470679155e-6,up
ENSG00000204118.1,18.404668951149144,-7.676632361765001,2.45771309501723,-3.1234859664167525,0.001787223878952488,0.014775730374013977,down
