gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000177576.9,42.90816545083076,0.08041541716189635,0.5233538476399541,0.15365400966196555,0.8778825490051814,0.954468302924338
ENSG00000265681.5,109.78211715657677,-0.13356999192370558,0.37609863260569937,-0.35514617800735254,0.722480083484619,0.8791644985024785
ENSG00000101670.10,112.66771197792045,-3.63915076660493,1.3003865127037204,-2.798514696248678,0.005133823314876456,0.03391569822774302
ENSG00000167315.16,835.9000562230764,0.3738422431327939,0.24993721139027758,1.4957446354358108,0.1347202138479228,0.34280350024192496
ENSG00000167306.17,172.93343028775564,1.5712617716680757,0.7850667706410727,2.0014371139221816,0.04534530441155206,0.16662798590880484
ENSG00000172361.5,12.75709503374713,-0.20249701990279964,0.828900214975917,-0.24429601566538744,0.8070015690506174,0.9219855512302522
ENSG00000141644.16,790.121433264559,-0.5939662829676798,0.20026622502098185,-2.9658834529159877,0.00301814840105669,0.022315666809576796
ENSG00000154832.13,883.0958056772768,0.02292625322516149,0.22013222923786022,0.1041476448248244,0.9170521813069639,0.9707297789951344
ENSG00000154839.8,53.192891472575816,-1.1251003678892761,0.532588329970602,-2.1125141212752068,0.03464237605090666,0.13819175907631098
ENSG00000141639.10,47.94718572904396,4.05380400656913,1.2543442740635011,3.2318113060273803,0.0012300825472110956,0.010970162279851111
ENSG00000082212.10,537.0085258511867,-0.3138056521019272,0.4111027030760132,-0.7633266571927751,0.44526860805396723,0.6976815166795454
ENSG00000141642.7,126.06679577497309,-0.5658510736817596,0.49750763621594457,-1.1373716351082304,0.2553829597863652,0.5114066340345049
ENSG00000141646.12,721.6996383474386,0.2201240319334336,0.25920072241394443,0.8492415834470353,0.39574687882373105,0.6566488889865555
ENSG00000267717.1,14.719003730771782,1.9752616300914134,0.9034703342080541,2.186304912626543,0.02879330497203559,0.12140753648900614
ENSG00000176624.10,480.2523633764331,-0.2995794511392921,0.3809929927239175,-0.7863122337170624,0.43168458707011254,0.6865043786407513
ENSG00000187323.10,18.40998676170187,0.7162727230513014,1.551207644139307,0.461751671839348,0.6442594115279932,0.8329891754030387
ENSG00000134046.10,640.5682321358363,-0.8047600470729581,0.299463990955697,-2.68733494302497,0.00720246892073884,0.04376309835576956
ENSG00000101751.9,259.13774186992504,-0.05870854449988646,0.3574751442270892,-0.16423112333256756,0.8695492008636754,0.9512387221010552
ENSG00000166845.12,180.58385600214683,-0.38994796405842763,0.3269622749550322,-1.1926390104548237,0.23301078092637845,0.4831919358841764
ENSG00000264350.1,52.60400498885131,0.12932007104201038,0.6416408221792215,0.20154589074117393,0.8402717499249884,0.9364517100779766
ENSG00000041353.8,163.46001629513563,-0.27383300194776655,0.9529360595089045,-0.28735716233562025,0.773838858069548,0.9057262112711633
ENSG00000196628.12,1841.8730223225753,0.7876488414010142,0.4365516574051241,1.8042511763277276,0.07119193989781114,0.22737913143062272
ENSG00000267325.1,10.295124339812533,-1.0171688275545854,1.4468597939502026,-0.7030182411645575,0.48204438174612163,0.726656630902792
ENSG00000091164.11,937.5806002057084,0.1039569582371679,0.3014338333386782,0.34487488377048336,0.7301884333645923,0.8829437329487839
ENSG00000091157.12,306.67646664822496,-0.05189627385704242,0.35636979617888387,-0.14562478193576342,0.8842176033782054,0.9568351098632404
ENSG00000177511.5,101.78736136325537,9.011545538366738,1.138568615572062,7.914802336123572,2.4764622176297546e-15,6.212382363082641e-13
ENSG00000119547.5,306.39447118382,4.495120059889062,0.376602624536081,11.935976456421109,7.685170978821362e-33,1.9278800341157585e-29
ENSG00000066926.9,429.90508236936915,-0.372180533825886,0.3076937271663584,-1.2095811547846798,0.2264396530322771,0.47517690096161397
